gene_id	uniprot_acc	uniprot_entry	pident	align_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	quality_tier	description	source
Montipora_capitata_HIv3___RNAseq.g29906.t1	Q9Y5X5	NPFF2_HUMAN	23.500	200	119	8	28	558	260	448	4.62e-06	51.2	828	522	64	LOW	Neuropeptide FF receptor 2	SwissProt
Montipora_capitata_HIv3___RNAseq.g34888.t1	Q9CL21	RECQ_PASMU	27.969	261	145	10	1	777	134	353	2.63e-20	94.7	921	632	84	LOW	ATP-dependent DNA helicase RecQ	SwissProt
Montipora_capitata_HIv3___RNAseq.g18955.t1	Q3UG20	KMT2E_MOUSE	35.208	480	236	10	247	1497	118	585	3.56e-61	235	4056	1868	31	LOW	Inactive histone-lysine N-methyltransferase 2E	SwissProt
Montipora_capitata_HIv3___RNAseq.g29879.t1b	Q8BIK4	DOCK9_MOUSE	39.840	1870	855	34	25	5004	238	2047	0.0	1245	5073	2055	98	MEDIUM	Dedicator of cytokinesis protein 9	SwissProt
Montipora_capitata_HIv3___RNAseq.g18698.t1	Q12965	MYO1E_HUMAN	50.877	114	52	2	1	333	818	930	3.21e-25	117	2790	1108	17	LOW	Unconventional myosin-Ie	SwissProt
Montipora_capitata_HIv3___RNAseq.g34765.t1	O00463	TRAF5_HUMAN	22.018	218	153	5	52	666	39	252	4.03e-12	70.1	933	557	66	LOW	TNF receptor-associated factor 5	SwissProt
Montipora_capitata_HIv3___RNAseq.g6.t1	Q9VBW3	CAD96_DROME	43.269	312	174	2	1093	2028	463	771	1.77e-72	253	2031	773	46	LOW	Tyrosine kinase receptor Cad96Ca	SwissProt
Montipora_capitata_HIv3___TS.g7221.t1	O88516	DLL3_MOUSE	44.706	85	46	1	883	1137	308	391	5.16e-14	78.6	1677	592	19	LOW	Delta-like protein 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g4159.t1	Q96AY4	TTC28_HUMAN	25.868	835	534	25	169	2538	294	1088	5.09e-46	183	2541	2481	98	LOW	Tetratricopeptide repeat protein 28	SwissProt
Montipora_capitata_HIv3___TS.g20500.t1	Q8N972	ZN709_HUMAN	62.740	365	134	1	211	1305	203	565	1.64e-154	461	1764	641	68	HIGH	Zinc finger protein 709	SwissProt
Montipora_capitata_HIv3___RNAseq.g8070.t1	O35235	TNF11_MOUSE	29.464	112	70	3	169	477	201	312	9.33e-07	50.8	483	316	64	LOW	Tumor necrosis factor ligand superfamily member 11	SwissProt
Montipora_capitata_HIv3___RNAseq.g50417.t1	O50655	XERD_SELRU	29.655	290	189	8	79	930	45	325	1.01e-17	85.9	978	341	87	LOW	Integrase/recombinase xerD homolog	SwissProt
Montipora_capitata_HIv3___RNAseq.g23618.t1	Q8WTJ4	UBXN6_CAEEL	28.440	109	67	3	22	324	150	255	2.64e-06	50.8	615	437	49	LOW	UBX domain-containing protein 6	SwissProt
Montipora_capitata_HIv3___RNAseq.g50691.t1	Q14554	PDIA5_HUMAN	37.456	283	157	5	76	909	236	503	1.14e-35	138	975	519	87	MEDIUM	Protein disulfide-isomerase A5	SwissProt
Montipora_capitata_HIv3___TS.g23708.t1	Q99JY3	GIMA4_MOUSE	31.980	197	106	6	748	1335	31	200	2.93e-17	87.0	1914	328	31	LOW	GTPase IMAP family member 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g4125.t1	Q9NZJ4	SACS_HUMAN	27.604	1594	914	54	85	4380	3061	4576	6.62e-128	445	4389	4579	98	LOW	Sacsin	SwissProt
Montipora_capitata_HIv3___RNAseq.g50729.t2	Q9BUZ4	TRAF4_HUMAN	32.143	196	120	9	433	1002	25	213	9.63e-18	90.5	2184	470	26	LOW	TNF receptor-associated factor 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g15566.t1	O06997	YVDP_BACSU	29.139	453	277	13	163	1461	18	446	3.68e-26	114	1488	447	87	LOW	Uncharacterized FAD-linked oxidoreductase YvdP	SwissProt
Montipora_capitata_HIv3___RNAseq.g15327.t1	Q61382	TRAF4_MOUSE	26.971	241	155	8	169	840	138	374	3.67e-10	63.5	843	470	80	LOW	TNF receptor-associated factor 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g29792.t1	P15043	RECQ_ECOLI	25.275	455	272	13	1	1227	78	510	3.78e-32	132	1272	609	96	LOW	ATP-dependent DNA helicase RecQ	SwissProt
Montipora_capitata_HIv3___RNAseq.g24020.t1	Q16832	DDR2_HUMAN	35.762	151	88	4	91	516	34	184	1.50e-18	93.6	1677	855	25	LOW	Discoidin domain-containing receptor 2	SwissProt
Montipora_capitata_HIv3___TS.g45403.t1	P35187	SGS1_YEAST	27.138	269	157	9	73	867	676	909	6.35e-17	88.2	1515	1447	52	LOW	ATP-dependent helicase SGS1	SwissProt
Montipora_capitata_HIv3___TS.g29616.t1	Q8BIK4	DOCK9_MOUSE	34.416	831	335	22	658	2634	1049	1841	1.68e-120	407	2694	2055	97	MEDIUM	Dedicator of cytokinesis protein 9	SwissProt
Montipora_capitata_HIv3___RNAseq.g40284.t1	Q640U7	CCD93_XENTR	56.643	143	56	2	283	693	457	599	1.77e-46	166	732	610	56	MEDIUM	Coiled-coil domain-containing protein 93	SwissProt
Montipora_capitata_HIv3___RNAseq.53422_t	P47970	NPTX2_CAVPO	45.122	164	87	2	1	483	240	403	1.50e-41	147	546	427	88	HIGH	Neuronal pentraxin-2	SwissProt
Montipora_capitata_HIv3___TS.g19443.t1	Q4R9C4	G2E3_MACFA	24.839	310	213	9	241	1140	348	647	1.94e-14	79.3	1305	706	69	LOW	G2/M phase-specific E3 ubiquitin-protein ligase	SwissProt
Montipora_capitata_HIv3___RNAseq.g7992.t1	Q8BIK4	DOCK9_MOUSE	41.778	900	426	17	7	2532	807	1666	0.0	644	2544	2055	99	HIGH	Dedicator of cytokinesis protein 9	SwissProt
Montipora_capitata_HIv3___RNAseq.g29851.t1	Q26636	CATL_SARPE	49.379	322	151	5	64	1002	21	339	9.07e-103	308	1005	339	93	HIGH	Cathepsin L	SwissProt
Montipora_capitata_HIv3___RNAseq.g23733.t1	Q8BIK4	DOCK9_MOUSE	52.107	261	103	4	1	723	1604	1862	2.24e-81	269	765	2055	95	HIGH	Dedicator of cytokinesis protein 9	SwissProt
Montipora_capitata_HIv3___RNAseq.g23734.t3	Q5JSL3	DOC11_HUMAN	33.548	465	225	12	7	1230	986	1423	2.33e-57	218	2475	2073	70	MEDIUM	Dedicator of cytokinesis protein 11	SwissProt
Montipora_capitata_HIv3___RNAseq.g18929.t1	Q9NQT4	EXOS5_HUMAN	55.556	207	92	0	49	669	28	234	3.71e-72	223	702	235	88	HIGH	Exosome complex component RRP46	SwissProt
Montipora_capitata_HIv3___RNAseq.g24095.t1	P97819	PLPL9_MOUSE	51.864	295	137	2	1564	2433	512	806	1.20e-96	322	2436	807	83	HIGH	85/88 kDa calcium-independent phospholipase A2	SwissProt
Montipora_capitata_HIv3___RNAseq.g8123.t1	Q9W0M3	KDM8_DROME	21.739	230	158	5	64	699	172	397	2.23e-11	68.9	1227	401	52	LOW	Jumonji C domain-containing protein 5	SwissProt
Montipora_capitata_HIv3___RNAseq.g8124.t1	Q9W0M3	KDM8_DROME	22.174	230	157	5	64	699	172	397	1.41e-11	69.3	1227	401	52	LOW	Jumonji C domain-containing protein 5	SwissProt
Montipora_capitata_HIv3___RNAseq.g50429.t1	Q8N972	ZN709_HUMAN	66.667	141	47	0	4	426	405	545	3.49e-55	187	513	641	83	HIGH	Zinc finger protein 709	SwissProt
Montipora_capitata_HIv3___RNAseq.g3908.t1	C0H694	SCR2A_MONCP	92.208	77	6	0	4	234	1	77	1.15e-48	152	309	81	75	HIGH	Small cysteine-rich protein 1 2	SwissProt
Montipora_capitata_HIv3___TS.g4879.t1	Q5R5U3	ZN271_PONAB	59.453	402	163	0	250	1455	127	528	4.22e-178	518	1470	672	90	HIGH	Zinc finger protein 271	SwissProt
Montipora_capitata_HIv3___RNAseq.g4457.t1	Q5R2J4	APCD1_PELSI	33.649	422	268	8	82	1326	52	468	6.23e-69	234	1641	515	76	MEDIUM	Protein APCDD1	SwissProt
Montipora_capitata_HIv3___RNAseq.g50598.t1	Q6ZTR5	CFA47_HUMAN	33.178	1926	1157	33	13	5598	1325	3184	0.0	983	5616	3187	99	MEDIUM	Cilia- and flagella-associated protein 47	SwissProt
Montipora_capitata_HIv3___RNAseq.g23657.t1	P34457	YMD3_CAEEL	40.351	171	84	4	22	519	30	187	2.81e-30	116	660	286	75	HIGH	Putative uncharacterized transposon-derived protein F54H12.3	SwissProt
Montipora_capitata_HIv3___RNAseq.g37527.t1	A0AAD9URM9	A0AAD9URM9_ACRCE	66.993	612	143	4	28	1686	10	621	0.0	855	1704	1270	98	HIGH	Deleted in malignant brain tumors 1 protein	TrEMBL
Montipora_capitata_HIv3___TS.g30192.t1	A0A9W9YMF6	A0A9W9YMF6_9CNID	48.544	103	46	1	100	408	1	96	3.80e-21	91.3	414	96	75	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g38063.t1	A0ABN8NAT4	A0ABN8NAT4_9CNID	81.503	346	64	0	148	1185	294	639	0.0	584	1188	639	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g38221.t1	A0AAD9Q9Z7	A0AAD9Q9Z7_ACRCE	71.642	67	19	0	106	306	25	91	3.16e-23	98.6	309	213	65	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g38222.t1	A0ABN8LUC4	A0ABN8LUC4_9CNID	86.322	329	45	0	1	987	113	441	0.0	619	1008	670	98	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g38223.t1	A0ABN8LQQ5	A0ABN8LQQ5_9CNID	60.000	400	155	4	1	1197	315	710	1.08e-166	496	1344	733	89	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g38656.t1	A0AAD9V046	A0AAD9V046_ACRCE	89.665	358	19	2	46	1068	46	402	0.0	616	1341	847	76	HIGH	Reverse transcriptase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39507.t1	A0ABN8Q498	A0ABN8Q498_9CNID	80.859	256	46	1	118	876	29	284	3.70e-60	202	879	284	86	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39525.t1	A0AAD9UXJ7	A0AAD9UXJ7_ACRCE	58.382	173	55	1	40	507	50	222	8.61e-40	149	774	304	60	HIGH	receptor protein-tyrosine kinase (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39702.t1	A0ABN8QW35	A0ABN8QW35_9CNID	56.000	125	52	1	391	756	94	218	2.65e-29	119	765	221	48	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39717.t1	A0ABN8PLA0	A0ABN8PLA0_9CNID	65.371	283	95	2	112	960	34	313	2.81e-126	373	963	313	88	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39759.t1	A0AAD9USZ2	A0AAD9USZ2_ACRCE	58.213	347	117	7	31	996	43	386	1.80e-123	370	1026	394	94	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g39912.t1	A0AAD9QCB6	A0AAD9QCB6_ACRCE	67.412	850	260	3	1	2550	1	833	0.0	1142	2904	1573	97	HIGH	Integrase zinc-binding domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19122.t1	A0AAD9QQ95	A0AAD9QQ95_ACRCE	50.000	126	60	2	1	369	199	324	1.17e-29	118	378	325	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19123.t1	A0AAD9QQ95	A0AAD9QQ95_ACRCE	47.788	113	57	1	310	642	212	324	5.85e-22	102	666	325	96	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19132.t1	A0ABN8M037	A0ABN8M037_9CNID	47.826	115	54	4	1	345	1	109	1.88e-19	88.2	465	126	74	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g32687.t1	A0A2B4S783	A0A2B4S783_STYPI	82.482	137	24	0	7	417	1	137	3.35e-66	218	816	305	50	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19139.t1	A0AAD9QQ76	A0AAD9QQ76_ACRCE	61.682	107	41	0	1	321	1	107	7.02e-39	142	378	313	85	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19167.t1	A0ABN8MJI2	A0ABN8MJI2_9CNID	55.906	127	49	4	19	396	4	124	8.78e-37	133	474	147	80	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19177.t1	A0AAU9W3Y9	A0AAU9W3Y9_9CNID	52.033	123	58	1	1	366	1	123	4.25e-35	127	375	125	98	HIGH	UPAR/Ly6 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g32732.t1	A0ABN8PED4	A0ABN8PED4_9CNID	81.915	94	17	0	1	282	89	182	5.81e-50	165	285	182	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g32734.t2	A0ABN8M8Q3	A0ABN8M8Q3_9CNID	50.549	91	42	3	160	432	1	88	6.10e-19	87.0	498	109	55	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19337.t1	A0AAD9V8S9	A0AAD9V8S9_ACRCE	47.423	194	88	7	4	576	486	668	1.86e-41	158	588	668	97	HIGH	Tetratricopeptide repeat protein 29	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19570.t1	A0AAD9V8N4	A0AAD9V8N4_ACRCE	72.781	169	43	2	1	498	556	724	1.21e-75	250	513	780	97	HIGH	Glycine betaine transporter OpuD	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19835.t1d	A0ABN8NWY6	A0ABN8NWY6_9CNID	64.516	93	33	0	253	531	713	805	1.58e-31	130	537	808	52	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g19995.t1	A0AAD9R4V2	A0AAD9R4V2_ACRCE	55.474	274	115	6	985	1785	4584	4857	1.02e-70	259	1788	4857	83	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g20095.t1	A0A4R5VQG5	A0A4R5VQG5_9BACI	37.569	181	90	5	13	525	9	176	1.26e-21	96.3	528	187	97	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g20101.t1	A0ABU1J5N4	A0ABU1J5N4_9BACL	33.775	151	95	4	487	930	5	153	1.69e-19	94.7	1026	175	43	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g20151.t1	A0AAD9V7K6	A0AAD9V7K6_ACRCE	60.784	204	76	4	1	606	1	202	4.11e-86	262	627	202	97	HIGH	Secreted protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g20303.t1	A0A913XG51	A0A913XG51_EXADI	66.879	157	50	1	481	951	530	684	3.63e-61	219	1200	1269	47	LOW	DNA-directed DNA polymerase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g20532.t1	A0A9X0A9G4	A0A9X0A9G4_9CNID	60.645	155	49	4	169	615	618	766	1.26e-44	176	1206	979	37	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g21206.t1	A0AAD9PYE1	A0AAD9PYE1_ACRCE	77.778	387	63	4	1228	2376	219	586	0.0	555	2577	631	45	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g21311.t1	A0ABN8SIC2	A0ABN8SIC2_9CNID	76.970	165	34	1	1	495	1	161	1.78e-88	265	516	165	96	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g21397.t1a	A0AAD9QHF4	A0AAD9QHF4_ACRCE	54.274	234	100	4	712	1410	1	228	2.55e-79	261	1452	374	48	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g35066.t1	A0A9X0CUW5	A0A9X0CUW5_9CNID	43.373	332	93	8	484	1206	135	462	1.44e-68	233	1209	462	85	HIGH	BEN domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g21486.t1	A0A2B4RIG1	A0A2B4RIG1_STYPI	64.205	704	248	2	484	2583	222	925	0.0	987	2676	1177	87	HIGH	C2H2-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g21704.t1	A0A6S7HWP8	A0A6S7HWP8_PARCT	46.053	76	33	4	43	246	7	82	3.51e-06	50.4	303	288	86	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g35430.t1c	A0ABN8RKJ7	A0ABN8RKJ7_9CNID	75.000	624	155	1	652	2520	432	1055	0.0	1006	2550	1061	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g36191.t1	A0ABN8MFM6	A0ABN8MFM6_9CNID	63.008	246	91	0	382	1119	241	486	4.33e-91	292	1215	486	61	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g22588.t1	A0A9W9YHH6	A0A9W9YHH6_9CNID	68.796	407	122	4	10	1224	8	411	0.0	561	1233	412	99	HIGH	Transmembrane protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g22699.t1	A0ABN8Q943	A0ABN8Q943_9CNID	31.715	309	193	4	100	1020	24	316	1.34e-54	191	1026	332	90	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g22943.t1	A0AAD9R3G9	A0AAD9R3G9_ACRCE	52.632	228	102	3	4	684	40	262	1.47e-62	213	981	373	69	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g36774.t2	A0AAD9UUY8	A0AAD9UUY8_ACRCE	64.815	216	47	5	10	648	26	215	1.15e-74	248	1908	233	33	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g23158.t1	A0ABN8LW15	A0ABN8LW15_9CNID	70.192	208	62	0	13	636	391	598	4.55e-107	329	648	605	96	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g23221.t1	A0AAD9UZS5	A0AAD9UZS5_ACRCE	28.022	182	118	7	28	555	5	179	6.53e-07	59.7	567	655	93	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g35091.t1	A0AAD9QRP1	A0AAD9QRP1_ACRCE	95.804	143	6	0	1	429	34	176	4.46e-86	294	1095	1453	39	LOW	Tetratricopeptide repeat protein 28	TrEMBL
Montipora_capitata_HIv3___RNAseq.g35114.t1	A0A9X0A3F6	A0A9X0A3F6_9CNID	67.442	43	14	0	298	170	251	293	2.68e-10	66.2	321	359	40	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g35400.t1	A0AAD9V403	A0AAD9V403_ACRCE	69.767	43	12	1	217	345	71	112	7.16e-08	59.7	348	562	37	LOW	Origin recognition complex subunit 3	TrEMBL
Montipora_capitata_HIv3___RNAseq.g35504.t1	A0A6S7H1V9	A0A6S7H1V9_PARCT	42.249	329	188	2	4	987	101	428	4.37e-81	262	1011	428	97	HIGH	ATP-dependent DNA helicase PIF1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g35661.t1	A0AAD9VH01	A0AAD9VH01_ACRCE	38.604	487	250	16	1402	2829	550	998	4.11e-55	218	2832	998	93	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g36521.t1	A0ABN8LTZ9	A0ABN8LTZ9_9CNID	52.713	129	60	1	386	3	26	154	7.37e-33	127	504	284	76	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g36544.t1	A0A9X0D8G3	A0A9X0D8G3_9CNID	66.087	115	37	1	28	372	1	113	1.21e-49	165	453	137	76	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g36574.t1	A0A1V4BZ59	A0A1V4BZ59_MICAE	53.846	65	26	2	7	192	6	69	2.40e-10	69.3	591	327	31	LOW	DUF7910 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g6748.t1	A0AAD9UZ83	A0AAD9UZ83_ACRCE	68.000	50	16	0	1	150	1	50	2.45e-06	56.2	546	183	27	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g36794.t1	A0A913XR36	A0A913XR36_EXADI	57.962	628	238	8	52	1863	14	639	0.0	697	1899	651	95	HIGH	SWIM-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g36856.t1	A0A2B4RS22	A0A2B4RS22_STYPI	79.462	409	58	6	658	1875	67	452	0.0	631	2100	476	74	HIGH	YqaJ viral recombinase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28080.t1	A0ABN8Q294	A0ABN8Q294_9CNID	66.250	80	27	0	16	255	49	128	1.08e-18	86.7	333	196	72	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28101.t1	A0ABN8MH49	A0ABN8MH49_9CNID	50.980	51	25	0	1	153	1	51	1.80e-08	57.4	306	98	50	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28234.t1	A0A2B4SDB1	A0A2B4SDB1_STYPI	45.455	264	127	4	127	918	18	264	2.42e-72	235	984	283	80	HIGH	FP protein C-terminal domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28264.t1	A0ABN8MED9	A0ABN8MED9_9CNID	80.576	798	141	2	1	2394	1	784	0.0	1318	2415	790	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28331.t1	A0ABN8RD97	A0ABN8RD97_9CNID	58.537	82	31	1	400	645	109	187	7.22e-22	98.6	654	189	38	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g24803.t1	A0ABN8MI89	A0ABN8MI89_9CNID	35.878	131	71	3	1	393	1	118	8.94e-14	75.1	636	118	62	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28338.t1	A0ABN8MIU8	A0ABN8MIU8_9CNID	45.852	229	111	7	106	762	130	355	1.11e-57	197	786	364	84	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28345.t1	A0ABN8MIU8	A0ABN8MIU8_9CNID	39.344	183	99	5	1	522	176	355	3.85e-32	128	540	364	97	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28347.t1	A0ABN8P2Z8	A0ABN8P2Z8_9CNID	38.168	131	68	4	1	393	1	118	1.36e-13	77.4	474	364	83	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28351.t1	A0ABN8MIU8	A0ABN8MIU8_9CNID	39.891	183	98	5	1	522	176	355	3.51e-33	130	540	364	97	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28355.t1	A0ABN8P565	A0ABN8P565_9CNID	40.000	145	73	6	1	429	1	133	1.70e-15	83.2	525	364	82	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g28721.t1	A0AAD9UZ03	A0AAD9UZ03_ACRCE	92.346	601	21	1	1	1803	1	576	0.0	1131	3522	828	63	HIGH	SAP domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g25598.t1	A0AAD9QGQ9	A0AAD9QGQ9_ACRCE	81.061	132	24	1	1	396	1	131	1.75e-57	208	1554	475	57	MEDIUM	UBX domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29130.t1	A0AAD9Q8P4	A0AAD9Q8P4_ACRCE	89.474	95	9	1	1	282	1	95	1.93e-47	159	498	109	57	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29141.t1	A0AAU9Y1N1	A0AAU9Y1N1_9CNID	53.623	69	24	2	13	219	1	61	4.64e-10	65.1	417	195	50	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29153.t1	A0A6S7IEZ4	A0A6S7IEZ4_PARCT	45.882	85	43	1	262	507	96	180	4.96e-11	68.9	510	212	48	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29213.t1	A0AAD9UUJ5	A0AAD9UUJ5_ACRCE	51.553	483	229	4	49	1494	33	511	8.77e-158	468	1500	512	96	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29220.t1	A0AAD9UUJ5	A0AAD9UUJ5_ACRCE	48.857	481	230	7	1	1404	34	511	2.61e-144	432	1446	512	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29304.t1	A0AAD9PVR5	A0AAD9PVR5_ACRCE	71.556	784	209	3	1714	4056	390	1162	0.0	1132	4209	1236	67	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g25797.t1	A0AAD9Q2G2	A0AAD9Q2G2_ACRCE	56.494	154	62	2	910	1371	176	324	6.25e-45	169	1392	336	33	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29468.t1	A0ABN8P5W0	A0ABN8P5W0_9CNID	41.935	186	94	3	1	522	207	390	1.53e-31	127	540	396	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29472.t1	A0AAD9PW45	A0AAD9PW45_ACRCE	58.120	117	46	1	139	489	114	227	8.66e-32	124	555	238	63	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29625.t1b	A0A2B4SS42	A0A2B4SS42_STYPI	68.182	132	42	0	277	672	290	421	2.65e-52	186	843	445	47	LOW	CCHC-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g12989.t1	A0AAD9QWE0	A0AAD9QWE0_ACRCE	42.075	2082	998	47	109	5997	26	2018	0.0	1305	6027	2033	98	HIGH	Non-specific serine/threonine protein kinase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13092.t1	A0AAD9VBR3	A0AAD9VBR3_ACRCE	57.426	101	43	0	190	492	12	112	2.31e-24	108	519	442	58	MEDIUM	DDE Tnp4 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13129.t1	A0A6P8HBB0	A0A6P8HBB0_ACTTE	72.289	498	135	3	1	1488	1	497	0.0	735	1494	498	99	HIGH	Uncharacterized protein LOC116290778 isoform X2	TrEMBL
Montipora_capitata_HIv3___TS.g21221.t2	A0ABN8R024	A0ABN8R024_9CNID	49.553	559	207	18	91	1602	210	748	9.48e-137	425	1680	774	90	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13158.t1	A0ABN8PAW6	A0ABN8PAW6_9CNID	37.294	303	178	8	349	1251	1	293	7.28e-41	166	1632	607	55	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13213.t1	A0AAD9VC57	A0AAD9VC57_ACRCE	74.539	271	67	2	124	930	7	277	9.19e-152	436	951	296	85	HIGH	Phytanoyl-CoA dioxygenase	TrEMBL
Montipora_capitata_HIv3___TS.g21362.t2	A0AAD9QGL3	A0AAD9QGL3_ACRCE	78.008	241	34	3	1	714	1	225	2.63e-91	277	717	225	99	HIGH	Uncharacterized protein	TrEMBL
